Name,Profile ID,Book ID,Title,Author,Status,Created,Updated,Creation Origin
Tadek ,14708,3485,The Listening Book,W A Mathieu,want_to_read,2025-07-11 21:13:05.278 +0000,2025-08-22 09:21:16.208 +0000,uploaded_ebook
Tadek ,14708,3486,Psychology of Money,Morgan  Housel,currently_reading,2025-07-11 21:13:05.316 +0000,2025-08-31 18:36:47.795 +0000,uploaded_ebook
Tadek ,14708,3487,Listen,Patty Wipfler + Tosha Schore,want_to_read,2025-07-11 21:13:05.354 +0000,2025-07-11 21:13:05.354 +0000,uploaded_ebook
Tadek ,14708,3488,Getting Real,Susan Campbell,did_not_finish,2025-07-11 21:13:05.390 +0000,2025-07-11 21:13:05.390 +0000,uploaded_ebook
Tadek ,14708,3489,The Internal Family Systems Workbook,Richard Schwartz + Richard H Schwartz + Richard Schwartz,want_to_read,2025-07-11 21:13:05.428 +0000,2025-07-11 21:13:05.428 +0000,uploaded_ebook
Tadek ,14708,3491,Story,Robert McKee + Robert McKee,want_to_read,2025-07-11 21:13:05.504 +0000,2025-08-28 20:31:12.293 +0000,uploaded_ebook
Tadek ,14708,3492,Wake Up Now,Stephan Bodian,currently_reading,2025-07-11 21:13:05.543 +0000,2025-07-11 21:13:05.543 +0000,uploaded_ebook
Tadek ,14708,3493,Why Buddhism is True,Robert C Wright + Robert Wright + Bob Wright,want_to_read,2025-07-11 21:13:05.585 +0000,2025-08-22 09:21:42.631 +0000,uploaded_ebook
Tadek ,14708,3494,The Presentation of Self in Everyday Life,Erving Goffman + Erving Goffman,want_to_read,2025-07-11 21:13:05.624 +0000,2025-08-22 09:21:40.487 +0000,uploaded_ebook
Tadek ,14708,3495,Seven Days in the Art World,Sarah Thornton,finished,2025-07-11 21:13:05.659 +0000,2025-07-11 21:13:05.659 +0000,uploaded_ebook
Tadek ,14708,3496,The $12 Million Stuffed Shark,Don Thompson,want_to_read,2025-07-11 21:13:05.698 +0000,2025-08-22 09:21:38.422 +0000,uploaded_ebook
Tadek ,14708,3497,How to Collect Art,Virginia Blackburn,want_to_read,2025-07-11 21:13:05.735 +0000,2025-08-22 09:21:36.345 +0000,uploaded_ebook
Tadek ,14708,3498,Headlong,Michael Frayn,want_to_read,2025-07-11 21:13:05.776 +0000,2025-07-11 21:13:05.776 +0000,uploaded_ebook
Tadek ,14708,3499,Already Free,Bruce Tift,want_to_read,2025-07-11 21:13:05.813 +0000,2025-08-22 09:21:34.150 +0000,uploaded_ebook
Tadek ,14708,3500,Nothing If Not Critical,Robert D Hughes,want_to_read,2025-07-11 21:13:05.853 +0000,2025-08-22 09:21:31.901 +0000,uploaded_ebook
Tadek ,14708,3501,The Shock of the New,Robert D Hughes,want_to_read,2025-07-11 21:13:05.891 +0000,2025-07-11 21:13:05.891 +0000,uploaded_ebook
Tadek ,14708,3502,The Book,Alan Watts,want_to_read,2025-07-11 21:13:05.929 +0000,2025-07-11 21:13:05.929 +0000,uploaded_ebook
Tadek ,14708,3503,Pilgrim at Tinker Creek,Annie Dillard,want_to_read,2025-07-11 21:13:05.967 +0000,2025-07-11 21:13:05.967 +0000,uploaded_ebook
Tadek ,14708,3504,The Art of Fiction,John W Gardner,want_to_read,2025-07-11 21:13:06.009 +0000,2025-07-11 21:13:06.009 +0000,uploaded_ebook
Tadek ,14708,3505,The Emotional Craft of Fiction,Donald Maass,want_to_read,2025-07-11 21:13:06.048 +0000,2025-07-11 21:13:06.048 +0000,uploaded_ebook
Tadek ,14708,3506,Writer's Field Guide to the Craft of Fiction,A Michael Noll,want_to_read,2025-07-11 21:13:06.085 +0000,2025-08-22 09:21:12.327 +0000,uploaded_ebook
Tadek ,14708,3507,Consider This,Chuck Palahniuk,want_to_read,2025-07-11 21:13:06.124 +0000,2025-07-11 21:13:06.124 +0000,uploaded_ebook
Tadek ,14708,3508,In the Margins. On the Pleasures of Reading and Writing,Elena Ferrante,want_to_read,2025-07-11 21:13:06.166 +0000,2025-07-11 21:13:06.166 +0000,uploaded_ebook
Tadek ,14708,3511,The Fortnight in September,R C Sherriff,want_to_read,2025-07-11 21:13:06.289 +0000,2025-07-11 21:13:06.289 +0000,uploaded_ebook
Tadek ,14708,3512,The Body Keeps the Score,Bessel van der Kolk,want_to_read,2025-07-11 21:13:06.332 +0000,2025-08-22 09:21:10.004 +0000,uploaded_ebook
Tadek ,14708,3704,Acts of Desperation,Megan Nolan,deleted,2025-07-11 21:41:27.090 +0000,2025-08-21 22:02:20.784 +0000,uploaded_ebook
Tadek ,14708,3711,How to Read a Book,Mortimer J Adler + Charles Van Doren,deleted,2025-07-11 21:41:27.991 +0000,2025-08-28 20:31:13.464 +0000,uploaded_ebook
Tadek ,14708,3728,Orbital,Samantha C Harvey + Samantha Harvey,want_to_read,2025-07-12 06:09:58.392 +0000,2025-07-12 06:09:58.392 +0000,uploaded_ebook
Tadek ,14708,3729,Tolstoy,Rosamund Bartlett,want_to_read,2025-07-12 06:12:01.827 +0000,2025-08-22 09:21:07.735 +0000,uploaded_ebook
Tadek ,14708,3730,Attachment Disturbances in Adults: Treatment for Comprehensive Repair,Daniel P Brown + David Elliott,want_to_read,2025-07-12 07:58:31.730 +0000,2025-08-22 09:21:05.364 +0000,uploaded_ebook
Tadek ,14708,3731,The Nature of Technology,W Brian Arthur,want_to_read,2025-07-12 07:58:32.281 +0000,2025-08-22 09:21:03.040 +0000,uploaded_ebook
Tadek ,14708,3732,"Unicorns, Hype, and Bubbles",Jeffrey  Funk,want_to_read,2025-07-12 07:58:33.814 +0000,2025-07-12 07:58:33.814 +0000,uploaded_ebook
Tadek ,14708,3733,Longitude,Dava Sobel,want_to_read,2025-07-12 07:58:35.272 +0000,2025-07-12 07:58:35.272 +0000,uploaded_ebook
Tadek ,14708,3734,The Victorian Internet,Tom Standage,finished,2025-07-12 07:58:36.696 +0000,2025-09-03 21:23:26.931 +0000,uploaded_ebook
Tadek ,14708,3738,Influence Is Your Superpower,Zoe Chance,want_to_read,2025-07-12 14:34:34.243 +0000,2025-08-22 09:21:00.720 +0000,uploaded_ebook
Tadek ,14708,4201,Concerning the Book that is the Body of the Beloved,Gregory Orr,want_to_read,2025-07-29 10:39:09.954 +0000,2025-07-29 10:39:09.954 +0000,uploaded_ebook
Tadek ,14708,4214,Enneagram,Alexandra Palmer,want_to_read,2025-07-29 17:32:54.503 +0000,2025-07-29 17:32:54.503 +0000,bookstore_ebook
Tadek ,14708,5957,The Power Broker,Robert A Caro,want_to_read,2025-08-13 08:16:12.836 +0000,2025-08-13 08:16:12.836 +0000,uploaded_ebook
Tadek ,14708,6372,Home Is Where We Start From: Essays by a Psychoanalyst,Donald W Winnicott,want_to_read,2025-08-18 10:32:28.914 +0000,2025-08-18 10:32:28.914 +0000,uploaded_ebook
Tadek ,14708,6373,Boom,Michael Shnayerson,want_to_read,2025-08-18 11:48:32.207 +0000,2025-08-18 11:48:32.207 +0000,uploaded_ebook
Tadek ,14708,6551,Tolstoy,A. N. Wilson,want_to_read,2025-08-25 15:32:04.836 +0000,2025-08-25 15:32:04.836 +0000,uploaded_ebook
Tadek ,14708,8232,How Fiction Works,James Wood,currently_reading,2025-09-02 19:49:40.708 +0000,2025-09-03 22:03:13.951 +0000,uploaded_ebook
Tadek ,14708,8264,Blue Flower,Penelope Laurans Fitzgerald + Penelope Fitzgerald,want_to_read,2025-09-04 10:49:51.567 +0000,2025-09-04 10:49:51.567 +0000,uploaded_ebook
Tadek ,14708,8265,The Man Who Loved Children,Christina Stead,want_to_read,2025-09-04 10:51:32.760 +0000,2025-09-04 10:51:32.760 +0000,uploaded_ebook
Tadek ,14708,8286,Book of Love,Darren Allen,finished,2025-09-07 11:31:59.757 +0000,2025-09-10 08:39:48.985 +0000,uploaded_ebook
Tadek ,14708,8287,Fire Sermon,Darren Allen,finished,2025-09-07 11:32:12.031 +0000,2025-10-10 06:02:19.187 +0000,uploaded_ebook
Tadek ,14708,8288,Ad Radicem,Darren Allen,finished,2025-09-07 11:32:13.830 +0000,2025-10-10 06:02:28.955 +0000,uploaded_ebook
Tadek ,14708,8289,Self and Unself,Darren Allen,want_to_read,2025-09-07 11:33:38.694 +0000,2025-09-07 11:33:38.694 +0000,uploaded_ebook
Tadek ,14708,8308,Art of Happiness,John Cowper Powys,want_to_read,2025-09-08 05:47:33.781 +0000,2025-09-08 05:47:33.781 +0000,uploaded_ebook
Tadek ,14708,8333,The Outsider,Colin Wilson + Colin Wilson,want_to_read,2025-09-10 12:34:12.308 +0000,2025-09-10 12:34:12.308 +0000,uploaded_ebook
Tadek ,14708,8606,Celebration of Awareness,Ivan Illich,want_to_read,2025-09-14 08:16:00.848 +0000,2025-09-14 08:16:00.848 +0000,uploaded_ebook
Tadek ,14708,8607,Beyond Economics and Ecology,Ivan Illich,want_to_read,2025-09-14 08:16:04.259 +0000,2025-09-14 08:16:04.259 +0000,uploaded_ebook
Tadek ,14708,8608,Deschooling Society,Ivan Illich,want_to_read,2025-09-14 08:16:07.920 +0000,2025-09-14 08:16:07.920 +0000,uploaded_ebook
Tadek ,14708,8609,Energy and Equity,Ivan Illich,want_to_read,2025-09-14 08:16:10.537 +0000,2025-09-14 08:16:10.537 +0000,uploaded_ebook
Tadek ,14708,8610,Tools for Conviviality,Ivan Illich,want_to_read,2025-09-14 08:19:08.417 +0000,2025-09-14 08:19:08.417 +0000,uploaded_ebook
Tadek ,14708,8611,Shadow Work,Ivan Illich,want_to_read,2025-09-14 08:19:12.008 +0000,2025-09-14 08:19:12.008 +0000,uploaded_ebook
Tadek ,14708,8612,In the Mirror of the Past,Ivan Illich,want_to_read,2025-09-14 08:19:16.535 +0000,2025-09-14 08:19:16.535 +0000,uploaded_ebook
Tadek ,14708,8633,Cro-Magnon,Brian Fagan + Brian M Fagan,want_to_read,2025-09-15 11:29:22.049 +0000,2025-09-15 11:29:22.049 +0000,uploaded_ebook
Tadek ,14708,8634,Prehistory of the Mind,Steven Mithen,want_to_read,2025-09-15 11:30:57.642 +0000,2025-09-15 11:30:57.642 +0000,uploaded_ebook
Tadek ,14708,9261,Fear of Life ,Alexander Lowen,want_to_read,2025-09-21 07:09:43.228 +0000,2025-09-21 07:09:43.228 +0000,uploaded_ebook
Tadek ,14708,9284,Living Love,Barry Long,want_to_read,2025-09-22 17:33:59.079 +0000,2025-09-22 17:33:59.079 +0000,uploaded_ebook
Tadek ,14708,12388,33 Myths of the System,Darren Allen,currently_reading,2025-10-07 13:46:25.644 +0000,2025-10-27 23:11:59.186 +0000,uploaded_ebook
Tadek ,14708,12389,Fired,Darren Allen,want_to_read,2025-10-07 13:46:26.846 +0000,2025-10-07 13:46:26.846 +0000,uploaded_ebook
Tadek ,14708,12391,People's History of Civilization,John Zerzan,want_to_read,2025-10-07 13:48:53.547 +0000,2025-10-07 13:48:53.547 +0000,uploaded_ebook
Tadek ,14708,14583,Ishmael,Daniel Quinn + Daniel Quinn,want_to_read,2025-10-14 20:59:18.258 +0000,2025-10-14 20:59:18.258 +0000,uploaded_ebook
Tadek ,14708,17617,Pete the Cat Rocks On!,J Dean + James Dean + Kim Dean,want_to_read,2025-10-22 17:18:19.446 +0000,2025-10-22 17:18:19.446 +0000,bookstore_ebook
Tadek ,14708,19119,Pete the Cat Rocks On!,J Dean + James Dean + Kim Dean,deleted,2025-10-24 14:51:53.610 +0000,2025-11-05 16:26:51.878 +0000,uploaded_ebook
Tadek ,14708,20268,Peregrine: 50th Anniversary Edition,J. A. Baker + J. A. Baker,want_to_read,2025-11-05 16:26:24.422 +0000,2025-11-05 16:26:24.422 +0000,bookstore_ebook
Tadek ,14708,20269,Mortgage Free!,Rob Roy,want_to_read,2025-11-05 16:29:34.915 +0000,2025-11-05 16:29:34.915 +0000,uploaded_ebook
